Filename,Target,Jupiter Host,Facility
ADP_2014_09_26T16_52_02.417,HD220367,N,HARPS
ADP_2014_09_16T11_06_23.403,HD88742,N,HARPS
ADP_2014_09_23T11_01_40.777,HD161098,N,HARPS
ADP_2014_10_07T08_35_44.527,HD114853,N,HARPS
ADP_2017_03_06T01_02_24.157,HD82943,Y,HARPS
ADP_2014_09_17T11_20_36.527,HD330075,Y,HARPS
ADP_2019_02_17T01_07_42.917,HD107148,Y,HARPS
ADP_2014_09_18T12_10_35.187,HD97998,N,HARPS
ADP_2014_09_25T15_35_02.117,HD34449,N,HARPS
ADP_2016_09_20T12_43_03.963,HD36152,N,FEROS
ADP_2015_09_05T23_56_10.170,HD35854,N,HARPS
ADP_2021_01_05T01_06_58.897,HD76151,N,HARPS
ADP_2014_09_25T15_35_51.557,HD105837,N,HARPS
ADP_2014_09_17T11_22_52.930,HD34688,N,HARPS
ADP_2016_07_20T01_01_40.354,HIP115577,N,HARPS
ADP_2014_10_06T10_07_33.917,HD125881,N,HARPS
ADP_2014_09_23T11_04_46.337,HD8828,N,HARPS
ADP_2014_09_23T11_01_10.943,HD23356,N,HARPS
ADP_2015_07_23T23_55_31.107,HIP108468,N,HARPS
ADP_2014_09_26T16_51_42.337,HD85512,N,HARPS
ADP_2015_05_05T23_55_25.400,HD177565,N,HARPS
ADP_2017_04_16T01_02_31.231,HD93083,Y,HARPS
ADP_2018_11_19T01_15_09.672,HD28185,Y,HARPS
ADP_2014_09_17T11_21_59.833,HD68607,N,HARPS
ADP_2014_10_02T10_01_02.230,HD114783,Y,HARPS
ADP_2014_09_16T11_07_47.720,HD361,N,HARPS
ADP_2014_10_06T10_04_43.673,HIP54287,N,HARPS
ADP_2014_10_02T09_59_51.200,HD23079,Y,HARPS
ADP_2014_09_18T12_10_21.697,HD8828,N,HARPS
ADP_2014_09_24T09_42_57.420,HD195564,N,HARPS
ADP_2014_09_23T11_05_21.363,HD205536,N,HARPS
ADP_2016_02_06T01_02_20.117,HD88218,N,HARPS
ADP_2014_09_17T11_20_22.667,HD95521,N,HARPS
ADP_2014_10_06T10_07_18.913,HD23079,Y,HARPS
ADP_2015_12_18T01_01_56.733,HD55,N,HARPS
ADP_2014_09_17T11_20_14.863,HD199960,N,HARPS
ADP_2014_09_23T11_04_43.250,HD199960,N,HARPS
ADP_2014_09_16T11_06_54.497,HD21749,N,HARPS
ADP_2014_09_24T09_43_13.463,HD157830,N,HARPS
ADP_2014_09_25T15_37_03.197,HD31527,N,HARPS
ADP_2015_03_24T08_20_46.437,HD125184,N,HARPS
ADP_2014_10_02T10_02_27.483,HD40307,N,HARPS
ADP_2014_09_16T11_04_22.207,HD223282,N,HARPS
ADP_2016_09_28T06_54_52.557,HD7570,N,FEROS
ADP_2014_09_16T11_04_46.140,HD123265,N,HARPS
ADP_2014_10_01T10_21_26.793,HD160691,Y,HARPS
ADP_2021_01_06T01_06_28.946,HD76151,N,HARPS
ADP_2014_10_02T10_01_05.630,HD221287,Y,HARPS
ADP_2014_09_17T11_22_40.773,HD145666,N,HARPS
ADP_2016_09_20T08_08_12.800,HD100623,N,FEROS
ADP_2014_09_25T15_35_50.890,HD114853,N,HARPS
ADP_2014_09_17T11_23_48.753,HD92588,N,HARPS
ADP_2016_09_27T11_56_49.907,tauCeti,N,FEROS
ADP_2014_09_25T15_33_05.527,HD117207,Y,HARPS
ADP_2014_10_01T10_23_23.033,HD222582,Y,HARPS
ADP_2014_09_23T11_04_39.723,HD223121,N,HARPS
ADP_2014_09_17T11_19_53.183,HD211038,N,HARPS
ADP_2014_09_24T09_44_27.250,HD88218,N,HARPS
ADP_2016_09_27T07_02_44.147,HD216803,N,FEROS
ADP_2016_09_17T01_03_33.380,HD15337,N,HARPS
ADP_2014_09_18T12_14_23.593,HD154962,N,HARPS
ADP_2014_09_17T11_24_41.190,HD111031,N,HARPS
ADP_2014_10_02T10_02_57.040,HD162396,N,HARPS
ADP_2016_01_14T01_02_41.433,HD22879,N,HARPS
ADP_2014_10_06T10_03_50.130,HIP115577,N,HARPS
ADP_2014_09_17T11_22_35.490,HD19994,Y,HARPS
ADP_2014_09_17T11_22_11.013,HD92588,N,HARPS
ADP_2014_09_16T11_07_54.963,HD20003,N,HARPS
ADP_2015_01_23T22_55_24.697,HD45364,Y,HARPS
ADP_2017_09_24T01_01_24.284,HD1388,N,HARPS
ADP_2014_09_25T15_34_54.497,HD8859,N,HARPS
ADP_2014_09_17T11_20_29.743,HD50806,N,HARPS
ADP_2014_10_06T10_07_32.203,HIP85042,N,HARPS
ADP_2014_09_25T15_36_47.140,HIP115577,N,HARPS
ADP_2014_09_23T11_01_30.863,HD134060,N,HARPS
ADP_2015_12_09T02_01_05.013,HD210277,Y,HARPS
ADP_2014_09_25T15_35_28.187,HD38858,N,HARPS
ADP_2014_09_16T11_06_08.217,HD20003,N,HARPS
ADP_2014_09_23T11_04_32.040,HD21749,N,HARPS
ADP_2014_09_25T15_33_45.060,HD10647,Y,HARPS
ADP_2014_09_24T09_43_39.220,HD124364,N,HARPS
ADP_2014_09_18T12_11_12.683,HD144585,N,HARPS
ADP_2016_09_27T07_02_44.281,HD216803,N,FEROS
ADP_2014_09_23T11_01_16.913,HD220507,N,HARPS
ADP_2014_09_24T09_41_59.080,HD130930,N,HARPS
ADP_2014_09_23T11_02_15.507,HD189625,N,HARPS
ADP_2014_10_07T08_34_35.753,HD190647,Y,HARPS
ADP_2014_09_24T09_41_57.000,HD122862,N,HARPS
ADP_2014_09_17T11_20_12.167,HD193193,N,HARPS
ADP_2014_09_16T11_04_23.047,HD181433,Y,HARPS
ADP_2014_09_17T11_22_32.950,HD21693,N,HARPS
ADP_2014_09_29T13_27_13.297,HD25120,N,HARPS
ADP_2014_09_25T15_36_19.423,HD9796,N,HARPS
ADP_2014_09_24T09_41_32.347,HD144585,N,HARPS
ADP_2015_06_01T23_55_52.443,HD165920,N,HARPS
ADP_2014_09_16T11_03_47.883,HD189625,N,HARPS
ADP_2016_09_22T01_02_57.811,HD15337,N,HARPS
ADP_2014_09_18T12_09_43.743,HD150433,N,HARPS
ADP_2014_10_06T10_05_35.093,HIP108468,N,HARPS
ADP_2014_09_16T11_04_46.300,HD100777,Y,HARPS
ADP_2018_09_06T10_12_42.009,HD7570,N,FEROS
ADP_2014_09_26T16_55_19.717,HD183658,N,HARPS
ADP_2014_09_23T11_01_46.727,HD220507,N,HARPS
ADP_2019_10_29T01_08_36.659,HD216435,Y,HARPS
ADP_2014_09_16T11_05_03.343,HD45364,Y,HARPS
ADP_2014_09_25T15_36_28.860,HD28821,N,HARPS
ADP_2014_10_02T10_00_32.850,HD221420,Y,HARPS
ADP_2015_05_28T23_55_43.543,HD165920,N,HARPS
ADP_2014_09_16T11_04_41.147,HD11964A,Y,HARPS
ADP_2014_09_25T15_36_28.533,HD8406,N,HARPS
ADP_2014_10_02T10_00_25.563,HD40307,N,HARPS
ADP_2014_10_02T10_03_03.623,HD66221,N,HARPS
ADP_2014_09_23T11_05_38.317,HD11964A,Y,HARPS
ADP_2014_09_26T16_51_47.010,HD71334,N,HARPS
ADP_2014_09_18T12_14_48.087,HD221356,N,HARPS
ADP_2014_09_26T16_54_26.933,HD38382,N,HARPS
ADP_2014_09_24T09_41_50.247,HD117105,N,HARPS
ADP_2014_09_24T09_42_36.293,HD190954,N,HARPS
ADP_2014_09_17T11_23_40.347,HD19994,Y,HARPS
ADP_2019_02_28T01_12_40.034,HD52265,Y,HARPS
ADP_2014_09_25T15_34_28.730,HD21693,N,HARPS
ADP_2014_10_06T10_05_12.730,HIP54287,N,HARPS
ADP_2014_09_29T13_27_14.253,HD22610,N,HARPS
ADP_2014_09_18T12_11_43.337,HD50590,N,HARPS
ADP_2014_09_17T11_24_38.583,HD19994,Y,HARPS
ADP_2015_04_25T23_55_34.843,HD97343,N,HARPS
ADP_2016_09_27T07_02_44.393,HD72673,N,FEROS
ADP_2014_10_01T10_22_46.193,HD197823,N,HARPS
ADP_2014_09_18T12_11_08.543,HD44420,N,HARPS
ADP_2014_10_01T10_19_19.700,HD80883,N,HARPS
ADP_2016_09_27T07_02_50.315,HD10700,N,FEROS
ADP_2014_10_02T10_00_31.273,HD160691,Y,HARPS
ADP_2014_09_25T15_36_32.077,HD10002,N,HARPS
ADP_2014_10_06T10_05_34.640,HD101930,Y,HARPS
ADP_2014_09_17T11_23_30.710,HD88742,N,HARPS
ADP_2014_10_06T10_07_28.593,HD19467,N,HARPS
ADP_2014_09_17T11_24_14.810,HD73256,N,HARPS
ADP_2014_09_16T11_05_45.910,HD189625,N,HARPS
ADP_2014_09_17T11_21_26.123,HD65277,N,HARPS
ADP_2016_02_07T01_02_01.780,HD92719,N,HARPS
ADP_2014_10_02T10_01_38.253,HD193193,N,HARPS
ADP_2014_09_25T15_35_53.837,HD6735,N,HARPS
ADP_2014_09_16T11_07_46.960,HD23456,N,HARPS
ADP_2014_10_07T13_37_18.243,HD190647,Y,HARPS
ADP_2014_09_18T12_14_07.917,HD88742,N,HARPS
ADP_2015_10_17T02_01_00.090,HD192961,N,HARPS
ADP_2014_09_26T16_53_30.383,HD145809,N,HARPS
ADP_2014_09_23T11_02_56.663,HD73524,N,HARPS
ADP_2014_10_01T10_20_47.943,HD130322,Y,HARPS
ADP_2014_09_16T11_06_57.277,HD7449,Y,HARPS
ADP_2018_10_29T01_13_37.429,HD55693,N,HARPS
ADP_2014_10_01T10_22_32.323,HD18719,N,HARPS
ADP_2014_09_17T11_22_58.443,HD140901,N,HARPS
ADP_2014_09_26T16_52_48.127,HD203384,N,HARPS
ADP_2014_10_01T10_22_58.660,HD23456,N,HARPS
ADP_2014_09_18T12_13_56.327,HD143114,N,HARPS
ADP_2014_10_06T10_04_41.093,HD109409,N,HARPS
ADP_2014_10_06T10_05_02.297,HD177409,N,HARPS
ADP_2014_09_25T15_33_12.910,HD207970,N,HARPS
ADP_2014_10_01T10_23_22.567,HD196050,Y,HARPS
ADP_2018_01_27T01_03_28.217,HD121504,Y,HARPS
ADP_2016_09_20T12_43_03.959,HD30562,Y,FEROS
ADP_2016_09_20T08_08_12.904,HD104304,N,FEROS
ADP_2014_09_24T09_42_55.043,HD124364,N,HARPS
ADP_2014_09_26T16_55_10.987,HD122862,N,HARPS
ADP_2014_10_01T10_19_10.640,HD169830,Y,HARPS
ADP_2016_09_20T12_43_03.723,HD154857,Y,FEROS
ADP_2017_12_12T08_22_46.307,HD195019,Y,FEROS
ADP_2014_09_23T11_02_07.800,HD157830,N,HARPS
ADP_2014_10_02T10_03_37.357,HIP22059,N,HARPS
ADP_2014_09_18T12_14_59.170,HD12345,N,HARPS
ADP_2016_09_20T08_08_13.284,HD170573,N,FEROS
ADP_2018_11_19T01_15_09.648,HD208487,Y,HARPS
ADP_2014_10_01T10_19_39.837,HD92788,Y,HARPS
ADP_2014_10_06T10_05_41.673,HD157347,N,HARPS
ADP_2014_10_01T10_20_42.127,HD221420,Y,HARPS
ADP_2014_09_16T11_07_26.613,HD88742,N,HARPS
ADP_2015_10_24T02_00_54.227,HD35854,N,HARPS
ADP_2014_09_23T11_05_56.230,HD93385,N,HARPS
ADP_2014_09_16T11_06_20.467,HD138549,N,HARPS
ADP_2014_09_24T09_41_09.467,HD75289,Y,HARPS
ADP_2014_09_25T15_32_44.507,HD134060,N,HARPS
ADP_2014_09_18T12_11_28.377,HD2638,Y,HARPS
ADP_2014_09_16T11_07_48.630,HD222669,N,HARPS
ADP_2014_10_01T10_20_08.587,HD202206,N,HARPS
ADP_2014_10_02T09_59_29.783,HD100777,Y,HARPS
ADP_2014_09_25T15_35_33.590,HD214385,N,HARPS
ADP_2014_09_17T11_22_10.793,HD38973,N,HARPS
ADP_2014_09_24T09_43_26.183,HD161098,N,HARPS
ADP_2014_09_17T11_23_56.673,HD4307,N,HARPS
ADP_2016_09_20T08_08_12.816,HD102365,N,FEROS
ADP_2014_10_06T10_04_43.167,HIP54287,N,HARPS
ADP_2019_11_10T01_17_16.263,HD216435,Y,HARPS
ADP_2014_10_02T10_01_12.353,HD188559,N,HARPS
ADP_2016_09_20T08_08_13.050,HD165185,N,FEROS
ADP_2014_09_26T16_52_23.433,HD38277,N,HARPS
ADP_2014_09_23T11_04_59.283,HD213941,N,HARPS
ADP_2015_11_15T02_00_41.950,HD193193,N,HARPS
ADP_2019_06_23T01_13_00.099,HIP85042,N,HARPS
ADP_2014_09_18T12_10_47.367,HD90812,N,HARPS
ADP_2014_09_25T15_33_58.260,HD195564,N,HARPS
ADP_2014_09_26T16_53_56.833,HD101930,Y,HARPS
ADP_2014_09_24T09_42_30.703,HD24892,N,HARPS
ADP_2014_10_06T10_05_15.023,HD32724,N,HARPS
ADP_2014_09_25T15_34_53.783,HD10647,Y,HARPS
ADP_2014_09_25T15_36_52.580,HD40397,N,HARPS
ADP_2014_10_06T10_03_52.343,HIP41317,N,HARPS
ADP_2014_09_24T09_42_43.977,HD74014,N,HARPS
ADP_2014_10_01T10_19_27.540,HD169830,Y,HARPS
ADP_2014_10_02T10_00_28.513,HD22879,N,HARPS
ADP_2016_11_25T01_03_02.445,HD16417,N,HARPS
ADP_2017_11_08T01_17_04.157,HD40307,N,HARPS
ADP_2014_10_02T10_03_43.260,HD89454,N,HARPS
ADP_2014_10_02T09_59_34.080,HD171990,N,HARPS
ADP_2020_12_15T01_09_13.525,HD52265,Y,HARPS
ADP_2016_09_20T12_43_03.261,Gl166C,N,FEROS
ADP_2019_04_11T03_42_03.729,HD196800,N,HARPS
ADP_2019_08_10T01_21_08.950,HD205536,N,HARPS
ADP_2014_09_25T15_33_31.403,HD24892,N,HARPS
ADP_2014_09_25T15_35_58.250,HD20003,N,HARPS
ADP_2016_02_05T01_02_05.090,HD15337,N,HARPS
ADP_2014_09_18T12_09_57.157,HD168871,N,HARPS
ADP_2014_09_24T09_41_30.860,HD95521,N,HARPS
ADP_2016_05_15T01_01_26.291,HD177565,N,HARPS
ADP_2014_09_17T11_20_30.130,HD30306,N,HARPS
ADP_2014_09_18T12_17_19.597,HD176986,N,HARPS
ADP_2014_09_26T16_52_36.637,HD130930,N,HARPS
ADP_2016_01_10T01_02_45.217,HD7199,Y,HARPS
ADP_2014_09_23T11_04_14.577,HD95456,N,HARPS
ADP_2014_09_16T11_07_08.663,HD10180,N,HARPS
ADP_2014_09_17T11_24_24.043,HD117105,N,HARPS
ADP_2014_09_17T11_19_49.080,HD176986,N,HARPS
ADP_2014_09_23T11_01_38.867,HD83443,Y,HARPS
ADP_2014_09_16T11_06_47.790,HD119782,N,HARPS
ADP_2014_09_16T11_04_10.667,HD89454,N,HARPS
ADP_2014_09_23T11_04_24.467,HD63454,Y,HARPS
ADP_2020_12_04T01_12_17.356,HD76151,N,HARPS
ADP_2014_10_07T08_34_55.860,HD83443,Y,HARPS
ADP_2015_08_30T23_55_45.873,HD195564,N,HARPS
ADP_2014_10_21T17_00_46.133,HD55,N,HARPS
ADP_2014_09_23T11_05_23.243,HD9782,N,HARPS
ADP_2014_09_26T16_52_54.367,HD13060,N,HARPS
ADP_2014_10_06T10_06_18.223,HD69655,N,HARPS
ADP_2015_10_30T02_00_59.960,HD215456,N,HARPS
ADP_2019_07_27T01_14_47.319,HD196050,Y,HARPS
ADP_2014_10_02T10_02_51.640,HD65216,Y,HARPS
ADP_2018_10_19T01_14_12.115,HD28185,Y,HARPS
ADP_2016_09_20T08_08_13.114,HD65277,N,FEROS
ADP_2014_10_01T10_19_22.563,HD169830,Y,HARPS
ADP_2014_10_01T10_20_51.830,HD18386,N,HARPS
ADP_2014_09_25T15_33_14.717,HD125881,N,HARPS
ADP_2018_01_27T01_03_28.241,HD108147,Y,HARPS
ADP_2014_09_17T11_20_29.187,HD9246,N,HARPS
ADP_2014_09_16T11_03_45.433,HD16714,N,HARPS
ADP_2014_10_06T10_07_44.957,HD69655,N,HARPS
ADP_2014_10_02T10_01_03.030,HD215456,N,HARPS
ADP_2014_09_17T11_22_11.287,HD38973,N,HARPS
ADP_2014_09_24T09_42_00.887,HD150433,N,HARPS
ADP_2014_10_02T10_01_47.410,HD171990,N,HARPS
ADP_2014_09_25T15_32_57.397,HD223121,N,HARPS
ADP_2019_03_09T01_12_49.648,HD121504,Y,HARPS
ADP_2014_10_07T08_35_08.343,HD102117,Y,HARPS
ADP_2014_09_25T15_32_38.160,HD219249,N,HARPS
ADP_2016_10_26T01_01_22.377,HD27894,Y,HARPS
ADP_2018_09_06T10_12_42.337,HD23484,N,FEROS
ADP_2016_09_26T07_15_37.425,HD10700,N,FEROS
ADP_2014_12_27T22_55_22.020,HD92719,N,HARPS
ADP_2015_09_13T02_00_51.463,HD22879,N,HARPS
ADP_2014_09_25T15_33_10.277,HD8406,N,HARPS
ADP_2014_09_23T11_03_52.223,HD95456,N,HARPS
ADP_2014_09_18T12_14_13.210,HD125184,N,HARPS
ADP_2014_09_16T11_04_09.957,HD45364,Y,HARPS
ADP_2014_10_01T10_23_11.613,HD283,N,HARPS
ADP_2016_08_30T01_02_40.058,HD222669,N,HARPS
ADP_2014_09_17T11_21_49.793,HD34688,N,HARPS
ADP_2014_09_18T12_14_00.897,HD144585,N,HARPS
ADP_2014_09_23T11_05_47.850,HD9782,N,HARPS
ADP_2019_04_10T04_12_26.235,HD121504,Y,HARPS
ADP_2014_09_17T11_23_30.357,HD104263,N,HARPS
ADP_2016_11_04T01_02_23.939,HD73524,N,HARPS
ADP_2016_09_22T12_25_21.128,GJ250A,N,FEROS
ADP_2014_10_01T10_20_57.773,HD209458,Y,HARPS
ADP_2014_09_18T12_11_05.973,HD90812,N,HARPS
ADP_2014_09_16T11_03_55.643,HD221287,Y,HARPS
ADP_2014_09_18T12_10_11.180,HD125184,N,HARPS
ADP_2014_09_24T09_41_18.587,HD115674,N,HARPS
ADP_2016_09_20T08_08_12.840,HD109200,N,FEROS
ADP_2016_02_11T01_02_35.930,HD35854,N,HARPS
ADP_2014_10_01T10_23_34.910,HD18719,N,HARPS
ADP_2016_02_07T01_02_01.847,HD38858,N,HARPS
ADP_2014_09_24T09_41_19.587,HD110619,N,HARPS
ADP_2015_12_02T02_00_52.763,HD15337,N,HARPS
ADP_2014_09_18T12_16_48.293,HD4915,N,HARPS
ADP_2014_10_07T13_37_17.503,HD190647,Y,HARPS
ADP_2014_09_26T16_52_05.450,HD7199,Y,HARPS
ADP_2014_09_17T11_22_11.680,HD71334,N,HARPS
ADP_2014_10_02T09_59_46.467,HD68607,N,HARPS
ADP_2014_09_16T11_07_34.200,HD92719,N,HARPS
ADP_2014_09_17T11_21_36.190,HD140901,N,HARPS
ADP_2014_09_25T15_32_58.710,HD10647,Y,HARPS
ADP_2014_10_01T10_21_18.680,HD169830,Y,HARPS
ADP_2014_09_17T11_20_23.060,HD50806,N,HARPS
ADP_2014_10_06T10_07_52.433,HD90156,N,HARPS
ADP_2014_10_06T10_04_04.277,HIP85042,N,HARPS
ADP_2014_09_18T12_14_04.323,HD97998,N,HARPS
ADP_2014_09_24T09_41_33.983,HD147512,N,HARPS
ADP_2014_09_24T09_42_48.887,HD214385,N,HARPS
ADP_2014_09_23T11_01_58.493,HD95456,N,HARPS
ADP_2014_10_01T10_21_54.860,HD222582,Y,HARPS
ADP_2014_09_17T11_20_37.273,HD207700,N,HARPS
ADP_2018_09_06T10_12_42.321,HD7570,N,FEROS
ADP_2014_09_17T11_22_19.113,HD157830,N,HARPS
ADP_2014_09_17T11_24_22.300,HD44447,N,HARPS
ADP_2014_09_18T12_13_21.873,HD145598,N,HARPS
ADP_2014_10_06T10_03_45.733,HD361,N,HARPS
ADP_2014_10_06T10_04_24.843,HD125881,N,HARPS
ADP_2014_09_25T15_36_59.923,HD31527,N,HARPS
ADP_2014_09_16T11_04_07.353,HD10647,Y,HARPS
ADP_2014_10_01T10_23_07.370,HD177409,N,HARPS
ADP_2014_10_02T10_03_37.710,HD122862,N,HARPS
ADP_2014_10_01T10_22_36.603,HD74014,N,HARPS
ADP_2019_04_10T04_12_26.223,HD107148,Y,HARPS
ADP_2014_09_26T16_55_05.500,HD145809,N,HARPS
ADP_2016_08_10T01_03_16.128,HD117618,Y,HARPS
ADP_2014_09_18T12_09_58.343,HD101930,Y,HARPS
ADP_2014_09_23T11_03_08.723,HD115674,N,HARPS
ADP_2014_09_17T11_24_05.620,HD102117,Y,HARPS
ADP_2015_02_10T00_55_34.700,HD101930,Y,HARPS
ADP_2018_05_25T01_05_15.018,HD196800,N,HARPS
ADP_2016_09_27T11_56_47.085,HD72673,N,FEROS
ADP_2014_09_18T12_17_05.543,HD183658,N,HARPS
ADP_2014_09_23T11_06_09.173,HD361,N,HARPS
ADP_2019_08_29T01_02_26.971,HD15337,N,HARPS
ADP_2014_10_02T10_03_48.810,HD59468,N,HARPS
ADP_2014_10_06T10_07_44.150,HIP85042,N,HARPS
ADP_2014_09_26T16_51_35.273,HD74014,N,HARPS
ADP_2014_09_23T11_00_59.273,HD220507,N,HARPS
ADP_2014_09_17T11_21_41.450,HD100777,Y,HARPS
ADP_2014_09_26T16_53_23.913,HD38382,N,HARPS
ADP_2014_09_25T15_33_03.223,HD161098,N,HARPS
ADP_2014_09_16T11_06_55.793,HD221420,Y,HARPS
ADP_2014_10_02T10_01_41.303,HD188748,N,HARPS
ADP_2014_09_23T11_02_09.593,HD199960,N,HARPS
ADP_2014_09_18T12_13_38.597,HD8638,N,HARPS
ADP_2014_09_18T12_16_45.467,HD101930,Y,HARPS
ADP_2014_09_17T11_24_27.637,HD330075,Y,HARPS
ADP_2016_01_11T01_03_46.830,HD22879,N,HARPS
ADP_2016_02_16T01_02_54.080,HD93083,Y,HARPS
ADP_2014_09_25T15_35_34.543,HD73524,N,HARPS
ADP_2014_10_01T10_19_54.670,HD132648,N,HARPS
ADP_2014_09_16T11_07_16.743,HD63765,Y,HARPS
ADP_2016_09_20T12_43_03.763,HD183263,Y,FEROS
ADP_2014_09_26T16_53_45.923,HD220367,N,HARPS
ADP_2014_09_26T16_51_19.437,HD44420,N,HARPS
ADP_2014_10_02T10_02_31.860,HD166724,Y,HARPS
ADP_2019_05_14T01_11_42.495,HD147513,Y,HARPS
ADP_2014_09_26T16_51_07.917,HD145809,N,HARPS
ADP_2017_01_07T01_01_42.667,HD28471,N,HARPS
ADP_2014_09_24T09_43_06.470,HD88218,N,HARPS
ADP_2014_10_30T18_00_28.923,HIP115577,N,HARPS
ADP_2014_10_01T10_22_29.277,HD196050,Y,HARPS
ADP_2014_09_25T15_33_29.270,HD176986,N,HARPS
ADP_2014_09_25T15_34_49.403,HD198075,N,HARPS
ADP_2014_09_25T15_36_02.977,HD32724,N,HARPS
ADP_2014_10_02T10_00_57.887,HD1461,N,HARPS
ADP_2019_09_15T01_02_15.749,HD168746,Y,HARPS
ADP_2014_09_16T11_06_20.427,HD124364,N,HARPS
ADP_2014_09_23T11_04_49.230,HD207700,N,HARPS
ADP_2014_09_23T11_04_11.543,HD8828,N,HARPS
ADP_2014_09_18T12_11_14.703,HD20619,N,HARPS
ADP_2014_09_23T11_05_20.030,HD137388,Y,HARPS
ADP_2014_10_06T10_03_55.390,HIP1954,N,HARPS
ADP_2014_09_26T16_51_07.297,HD97343,N,HARPS
ADP_2014_09_24T09_43_10.693,HD121504,Y,HARPS
ADP_2014_09_16T11_07_51.043,HD177409,N,HARPS
ADP_2014_10_01T10_21_59.410,HD92788,Y,HARPS
ADP_2014_09_24T09_41_43.480,HD11964A,Y,HARPS
ADP_2014_09_29T13_27_06.617,HD80883,N,HARPS
ADP_2014_09_17T11_24_44.330,HD207700,N,HARPS
ADP_2014_10_01T10_23_13.067,HD221287,Y,HARPS
ADP_2014_09_25T15_37_17.307,HD59468,N,HARPS
ADP_2014_10_01T10_22_57.927,HD202206,N,HARPS
ADP_2014_10_02T10_00_46.120,HD114747,N,HARPS
ADP_2015_06_01T23_55_52.803,HD183658,N,HARPS
ADP_2014_09_24T09_42_31.597,HD176986,N,HARPS
ADP_2014_09_16T11_07_44.883,HD145666,N,HARPS
ADP_2014_09_17T11_20_56.907,HD92588,N,HARPS
ADP_2014_09_16T11_06_02.430,HR506,N,HARPS
ADP_2014_09_25T15_37_06.570,HD97037,N,HARPS
ADP_2015_12_09T10_14_36.873,HD90156,N,HARPS
ADP_2016_09_20T12_43_03.919,HD183658,N,FEROS
ADP_2014_09_29T13_27_17.430,HD34688,N,HARPS
ADP_2014_09_26T16_52_14.323,HD221146,N,HARPS
ADP_2016_09_27T11_56_47.553,HD10700,N,FEROS
ADP_2014_09_23T11_04_44.850,HD11964A,Y,HARPS
ADP_2016_10_29T01_01_30.556,HD27894,Y,HARPS
ADP_2014_10_01T10_20_32.377,HD92788,Y,HARPS
ADP_2014_09_17T11_21_23.340,HD104263,N,HARPS
ADP_2014_09_17T11_21_14.017,HD23456,N,HARPS
ADP_2014_09_18T12_14_21.333,HD50806,N,HARPS
ADP_2014_09_17T11_23_57.473,HD136894,N,HARPS
ADP_2014_09_17T11_22_11.593,HD13808,N,HARPS
ADP_2014_09_17T11_21_39.487,HD114747,N,HARPS
ADP_2014_10_06T10_07_39.633,HD69655,N,HARPS
ADP_2016_09_21T07_47_26.218,HD84117,N,FEROS
ADP_2014_09_25T15_35_33.790,HD88218,N,HARPS
ADP_2014_09_16T11_05_51.407,HD144411,N,HARPS
ADP_2014_09_16T11_05_15.477,HD114747,N,HARPS
ADP_2014_09_16T11_05_10.793,HD70889,N,HARPS
ADP_2015_11_03T02_01_54.923,HD16417,N,HARPS
ADP_2014_09_25T15_32_44.880,HD73121,N,HARPS
ADP_2014_09_16T11_05_28.413,HD89454,N,HARPS
ADP_2014_09_24T09_43_50.593,HD45184,N,HARPS
ADP_2015_06_02T23_56_01.327,HD221356,N,HARPS
ADP_2014_09_23T11_03_51.990,HD11964A,Y,HARPS
ADP_2014_10_07T08_35_46.893,HD190647,Y,HARPS
ADP_2014_09_17T11_20_11.513,HD19994,Y,HARPS
ADP_2014_10_02T09_59_55.673,HD22879,N,HARPS
ADP_2015_09_10T02_00_48.187,HD31822,N,HARPS
ADP_2014_09_17T11_24_04.933,HD193193,N,HARPS
ADP_2014_10_06T10_07_50.953,HIP85042,N,HARPS
ADP_2014_09_24T09_42_14.180,HD71479,N,HARPS
ADP_2014_09_23T11_06_12.227,HD13808,N,HARPS
ADP_2014_09_17T11_22_37.230,HD28821,N,HARPS
ADP_2014_09_24T09_42_26.133,HD50590,N,HARPS
ADP_2014_09_23T11_02_31.453,HD11964A,Y,HARPS
ADP_2014_09_23T11_01_17.713,HD78747,N,HARPS
ADP_2014_09_26T16_52_07.930,HD97343,N,HARPS
ADP_2015_06_01T23_55_52.897,HD97343,N,HARPS
ADP_2014_09_26T16_53_04.377,HD137388,Y,HARPS
ADP_2014_09_18T12_14_18.267,HD181433,Y,HARPS
ADP_2014_09_18T12_12_49.167,HD115674,N,HARPS
ADP_2014_09_17T11_23_35.877,HD114613,Y,HARPS
ADP_2014_09_18T12_10_23.277,HD100508,N,HARPS
ADP_2014_10_02T10_01_59.320,HD330075,Y,HARPS
ADP_2014_09_26T16_52_43.297,HD190954,N,HARPS
ADP_2018_10_27T01_18_06.821,HD40307,N,HARPS
ADP_2014_09_16T11_06_35.527,HD55,N,HARPS
ADP_2014_10_06T10_06_19.130,HIP85042,N,HARPS
ADP_2018_03_20T01_04_05.501,HD27894,Y,HARPS
ADP_2016_05_11T01_01_08.864,HD177565,N,HARPS
ADP_2014_09_17T11_21_38.080,HD97998,N,HARPS
ADP_2014_09_17T11_20_27.490,HD140901,N,HARPS
ADP_2014_09_17T11_21_59.920,HD140901,N,HARPS
ADP_2020_12_14T01_15_37.743,HD76151,N,HARPS
ADP_2014_09_16T11_06_33.760,HD82943,Y,HARPS
ADP_2014_09_16T11_05_46.430,HD82516,N,HARPS
